Age,Gender,Yrs DL,Points,NCD,Engine cc,Ins Group,Stored,Car Age,Premium
42,M,3,0,0,1400,4,Road,6,204.1953176
76,F,51,0,1,1200,6,Garage,10,225.4409822
33,F,13,0,4,1400,7,Drive,6,245.4582616
19,F,2,0,4,1400,4,Garage,1,206.6057517
78,M,15,0,4,1200,4,Garage,18,250.8523812
47,M,8,0,4,1200,5,Road,2,251.9462695
32,M,8,0,4,1600,6,Garage,5,235.1403404
18,M,1,4,3,3800,8,Drive,1,230.1959763
69,F,18,0,4,1200,5,Garage,19,251.1053824
46,F,7,0,2,1800,3,Garage,2,201.9222859
21,F,3,0,1,1400,7,Garage,2,188.911684
24,M,4,0,4,1200,5,Garage,1,220.2243419
41,F,22,4,2,1400,6,Road,6,254.6815133
27,F,10,0,2,1400,4,Garage,1,202.2924381
56,M,14,0,4,1600,4,Road,6,259.4879915
37,M,1,0,1,1400,5,Garage,2,184.167653
57,F,19,0,2,1400,7,Garage,18,234.4665282
46,M,3,0,2,1400,5,Road,11,231.8983392
62,M,30,0,0,1600,5,Garage,1,205.3746208
31,F,10,0,0,1200,3,Drive,17,199.5911264
25,F,5,0,0,1800,6,Garage,10,189.9943459
73,F,47,8,0,1400,4,Garage,5,232.4965854
55,F,28,0,0,1200,6,Road,2,221.656812
52,F,7,0,3,1600,7,Road,13,252.4114941
34,M,15,0,3,1800,5,Garage,1,225.6121677
19,M,2,0,0,1400,2,Drive,1,169.3637893
62,F,23,0,2,1400,6,Garage,10,228.2122926
43,M,14,0,0,1200,5,Garage,4,197.3116159
64,F,37,0,2,1400,5,Garage,10,229.8387177
68,F,26,0,0,1600,7,Garage,1,205.4550971
41,M,14,0,3,1200,5,Garage,9,230.9305915
69,M,24,0,3,1600,4,Garage,2,232.270002
28,F,8,0,2,1600,3,Road,12,226.4301268
40,F,16,0,0,1600,6,Road,9,221.6706662
72,M,53,0,0,1600,2,Road,3,220.5064212
39,M,12,0,4,1400,7,Road,15,269.3543526
67,M,32,0,3,1400,3,Garage,18,242.6327296
67,F,20,0,4,1400,4,Garage,18,248.7084615
72,F,8,0,2,1200,5,Drive,3,220.1584176
67,M,33,0,2,1400,4,Road,13,252.7146638
77,M,2,4,0,1600,6,Garage,5,204.407875
53,M,5,0,3,1200,2,Road,4,228.5301852
47,M,14,0,1,1200,4,Garage,16,214.6479484
24,F,7,0,0,1200,6,Garage,7,187.9322223
32,F,1,0,0,1200,2,Garage,5,158.4182338
46,F,22,0,3,1600,7,Garage,1,230.991734
57,M,32,0,4,1600,3,Garage,15,249.6072558
27,F,1,0,4,1600,5,Road,2,228.3146616
80,M,34,0,4,1400,5,Drive,2,256.547407
41,M,19,0,0,1400,2,Garage,16,197.5271884
19,M,2,0,1,1400,6,Garage,1,186.0119531
78,M,49,0,2,1400,7,Road,6,258.9548392
45,F,22,8,2,2000,3,Road,2,258.1009824
69,M,21,0,2,1200,4,Garage,8,224.5633405
44,F,21,0,3,1200,6,Garage,3,228.370207
42,M,1,0,2,1200,6,Garage,1,196.0418674
22,F,2,0,1,1400,6,Garage,10,190.3847809
23,F,1,0,1,1200,3,Garage,5,171.1825018
25,F,7,0,4,1200,6,Garage,2,224.2587982
47,M,22,0,1,1200,4,Garage,2,207.0638294
52,M,7,0,3,1200,4,Road,2,238.7115399
30,M,3,0,1,1200,6,Road,3,213.7389878
21,F,3,0,0,1400,2,Garage,11,169.4081778
57,F,37,0,2,1400,5,Garage,8,227.3120632
35,M,4,0,1,1600,7,Garage,10,206.3674026
57,F,36,0,2,1200,3,Garage,1,213.9111097
74,M,11,0,3,1400,6,Road,2,251.3269468
24,M,6,0,1,1200,2,Garage,1,181.250853
46,F,6,0,4,1800,7,Garage,6,235.1863853
41,F,23,0,4,1200,6,Garage,13,246.5330407
22,M,5,0,0,1200,3,Garage,13,184.102391
76,M,11,0,4,1200,3,Garage,2,231.5275769
51,M,31,0,4,1800,4,Road,3,263.2881372
28,M,3,0,1,1400,3,Garage,1,183.1158358
48,F,14,0,4,1400,4,Garage,6,233.5871291
65,M,28,8,2,1200,4,Garage,3,249.0537099
43,M,16,0,4,1400,6,Garage,3,240.7815745
23,M,1,0,4,2400,7,Garage,16,228.7455425
28,F,5,0,2,1600,2,Garage,18,202.0638963
29,M,1,0,4,1400,6,Garage,11,221.8496305
21,F,2,0,3,1400,5,Road,1,220.3816667
35,F,9,0,0,1200,5,Garage,1,185.7301375
25,F,8,0,0,1600,5,Garage,2,184.3345056
62,F,43,4,0,1200,2,Garage,8,209.5323559
28,M,4,0,3,1200,4,Garage,4,210.8823
27,F,9,8,2,1400,5,Garage,5,234.291468
65,M,1,0,3,1200,4,Garage,7,208.9294072
25,F,5,0,2,1400,4,Garage,18,209.7315723
62,F,7,0,1,1200,6,Garage,5,203.9248667
18,F,1,0,0,1200,6,Drive,8,178.8634845
27,F,2,0,4,1600,5,Garage,7,217.8598391
69,M,2,0,1,1200,5,Garage,8,198.7275858
61,M,32,4,2,1400,2,Garage,4,228.6093115
51,M,34,0,4,1200,4,Garage,6,244.3997983
58,F,15,0,0,1400,3,Garage,1,187.8172471
18,F,1,0,1,1600,3,Garage,4,169.8599325
28,M,11,0,1,1600,2,Garage,9,195.1715552
75,M,45,0,1,1200,5,Road,1,238.7027612
63,M,14,0,0,1200,4,Garage,5,198.1918454
50,F,13,0,1,1400,6,Garage,8,210.3270427
28,F,1,0,3,1200,2,Garage,2,184.9499827
33,M,14,0,1,1200,6,Garage,1,205.2250296
73,M,7,0,4,1400,6,Garage,4,239.2022206
45,F,5,0,1,1400,4,Garage,4,193.2338656
22,M,2,0,0,1200,4,Road,17,203.8078261
50,F,11,0,0,1200,4,Garage,10,194.4136552
19,F,1,0,1,1200,4,Garage,1,170.2898208
72,M,13,0,4,1400,6,Garage,19,256.0441876
71,M,50,0,1,1200,2,Garage,1,206.8899696
61,M,40,0,0,1200,2,Garage,1,193.8903731
58,F,5,0,3,1400,7,Garage,2,221.1256536
60,F,29,0,2,1200,5,Road,19,253.8026795
58,M,31,0,1,1800,5,Garage,7,220.4923236
42,F,25,0,3,1400,3,Road,3,240.921665
49,M,10,0,2,1400,6,Garage,14,226.866507
65,F,46,0,4,1200,4,Road,10,267.9585383
45,F,4,0,3,1200,4,Road,1,228.2779638
62,F,8,0,1,1600,7,Road,3,226.8868706
28,F,10,0,1,1400,3,Garage,2,189.5476183
26,M,6,0,3,1600,6,Garage,16,229.9777689
23,M,6,0,3,1400,3,Garage,5,210.2873309
25,F,8,0,0,2200,7,Garage,17,202.4130708
20,F,1,0,4,1400,6,Road,10,234.077122
35,F,4,0,1,1200,4,Garage,7,191.0674484
51,M,11,0,4,1600,5,Garage,1,235.785734
53,F,4,0,4,1200,3,Garage,19,230.1512382
50,M,19,0,3,1200,6,Garage,8,236.5922063
57,F,5,0,4,1600,3,Drive,6,231.5568718
55,F,17,0,3,1200,5,Road,1,244.4339286
43,M,4,0,2,1200,3,Garage,8,203.6785038
58,F,25,0,4,1200,6,Garage,7,245.1750611
54,M,10,0,2,2000,3,Garage,6,213.7852293
72,F,37,0,0,1400,2,Garage,17,204.1637722
38,F,5,0,2,1200,5,Garage,3,203.2857489
68,M,26,0,1,1600,6,Garage,1,217.3997547
47,M,23,0,1,1400,4,Garage,17,220.1901969
19,F,2,0,4,1200,3,Garage,1,201.9992373
73,F,38,0,0,1400,6,Garage,11,214.3356286
32,M,13,0,1,1200,5,Garage,8,207.5550384
26,F,7,0,3,1200,4,Garage,6,212.3663625
29,M,12,0,1,1800,3,Garage,4,198.1434934
18,F,1,4,3,1400,3,Garage,5,203.3256088
61,M,21,0,4,1200,6,Garage,4,245.7836809
19,F,1,0,1,1600,5,Garage,8,180.3034785
40,F,3,0,2,1400,3,Road,3,213.5692354
54,M,6,8,0,1200,3,Road,13,239.4111628
80,M,31,0,2,1200,3,Garage,1,219.4266587
47,M,2,0,2,1200,5,Garage,1,200.0559146
47,F,27,4,0,1400,4,Drive,1,216.0062715
69,M,52,0,0,1200,2,Garage,17,209.7751484
52,F,11,0,0,1200,3,Drive,15,202.89166
34,F,10,0,0,1200,5,Garage,3,187.9411213
77,M,53,4,2,1200,4,Garage,12,249.380421
19,M,2,0,2,1400,4,Garage,1,190.6057517
67,F,19,0,4,1400,2,Drive,3,235.0561528
75,F,40,4,0,1200,6,Garage,2,220.3247843
61,M,31,0,1,1400,7,Garage,12,228.1254948
80,M,19,0,3,1400,6,Garage,17,248.3229887
51,M,31,0,4,1200,4,Garage,9,246.0608117
67,M,31,4,3,1200,5,Road,3,269.7523283
62,M,26,0,2,1600,5,Garage,2,225.0298141
64,F,1,0,0,1200,4,Garage,8,175.6053737
65,M,15,0,1,1200,5,Drive,2,217.5690561
49,F,6,0,2,1400,5,Garage,16,217.9489479
66,M,35,0,3,1200,5,Garage,19,250.0695788
33,M,14,0,3,1600,3,Garage,3,219.0214775
75,M,38,0,0,1400,5,Drive,14,226.5209039
39,F,13,0,1,1200,3,Garage,3,194.3266361
47,F,28,0,3,1600,4,Garage,2,226.4315363
57,M,8,0,0,1200,3,Garage,3,187.4784905
20,F,3,0,2,1400,4,Garage,5,193.4598189
21,M,2,0,3,1200,4,Garage,1,200.6356659
78,F,23,0,1,1200,6,Garage,4,214.4781348
22,F,3,0,0,1600,3,Garage,1,167.8541963
44,F,26,0,2,1200,2,Garage,13,213.430636
77,F,50,0,1,1200,5,Garage,16,227.7561838
43,F,26,8,2,1200,4,Road,9,265.9553489
79,F,61,0,2,1400,5,Garage,6,232.3228835
40,F,18,0,4,1200,2,Road,18,253.7263563
56,M,32,0,3,1400,4,Garage,8,237.0337631
60,M,41,0,4,1200,2,Garage,1,233.9556796
25,M,3,8,0,1200,5,Garage,1,204.9161279
57,F,3,0,3,2200,7,Garage,7,223.1598403
52,F,33,0,4,1200,6,Garage,19,256.1225207
20,M,3,0,4,1400,5,Garage,1,217.2350662
68,F,41,0,3,2000,5,Garage,2,236.5283226
53,M,22,0,3,1200,4,Garage,4,229.6249839
23,F,5,0,3,1200,4,Garage,1,204.693766
44,F,25,4,3,1200,6,Road,9,267.8983674
45,F,14,0,2,1200,2,Road,17,231.8581051
37,F,3,0,3,1400,6,Drive,1,218.5875054
46,F,4,0,1,1600,2,Garage,16,192.650243
32,M,6,0,0,1200,5,Garage,5,188.9695193
56,M,1,0,2,1600,6,Road,2,220.5817343
74,F,19,0,1,1200,2,Drive,16,215.4803792
67,F,25,0,1,1400,7,Garage,12,223.1551538
28,F,1,0,3,1800,6,Garage,4,203.2254721
29,M,10,0,3,1200,3,Garage,4,214.6575954
23,F,2,0,0,1200,5,Garage,2,171.1386875
55,F,6,0,3,1400,6,Road,4,241.7040051
52,F,35,0,4,1200,2,Garage,14,237.9450808
67,M,13,0,0,1200,5,Garage,7,202.6666922
36,M,10,0,1,1400,6,Road,1,224.0000961
69,F,50,0,0,1400,5,Road,16,237.6493458
60,M,7,0,3,1200,2,Garage,6,213.8143843
28,F,4,0,2,1400,5,Garage,8,203.8283007
62,M,32,0,3,1400,5,Drive,2,244.023272
65,F,43,4,3,1200,3,Garage,2,240.5165804
33,F,13,0,4,1400,4,Garage,4,228.3967177
52,F,22,0,2,1600,6,Garage,16,231.9172102
75,F,42,0,1,1400,4,Garage,4,214.3463242
52,F,30,0,4,1200,5,Garage,2,239.3290851
53,M,5,0,4,1400,5,Garage,16,241.1181484
79,M,55,4,0,1200,4,Drive,1,229.0818906
68,M,19,0,4,1200,2,Road,11,256.8039201
47,F,27,0,1,1400,5,Road,4,230.0481855
68,F,3,0,4,1400,6,Garage,6,229.4562238
27,F,6,0,1,1800,7,Road,1,216.9239491
43,M,12,0,0,1200,2,Garage,6,185.4612007
61,M,6,0,1,1200,4,Garage,1,197.9553757
60,M,23,0,1,1400,4,Garage,4,211.7437726
24,F,3,0,1,1200,3,Garage,1,177.111877
62,M,15,0,4,1600,4,Garage,1,236.854196
31,F,14,0,3,1400,6,Road,1,241.4956201
54,M,2,0,4,1200,5,Road,3,242.7666062
45,M,11,0,3,1400,2,Garage,2,212.6995621
61,M,5,0,0,1400,6,Garage,2,193.473758
38,M,12,0,4,1400,3,Garage,5,229.8492439
57,M,25,0,2,1200,2,Road,7,234.3877633
63,M,18,0,4,1600,7,Garage,5,249.1023151
24,F,6,0,4,1200,3,Garage,19,227.0570544
37,M,16,0,4,1200,6,Garage,11,245.2085635
37,F,6,0,1,1200,3,Garage,2,186.9199671
38,F,7,0,4,1600,2,Garage,15,224.7987274
77,F,10,8,2,1200,5,Garage,14,249.9473471
74,F,49,0,1,1600,4,Garage,1,213.7398025
26,M,8,0,2,1200,5,Road,15,237.609861
21,F,1,0,3,1400,5,Garage,3,196.4364892
50,M,6,0,1,1400,6,Road,5,225.7415236
40,F,10,0,4,1200,2,Road,3,237.024063
67,F,15,4,2,1400,2,Road,3,238.4983759
63,F,23,0,1,1800,5,Garage,12,218.7659134
44,M,23,4,4,1400,2,Road,6,264.9539041
18,M,1,0,1,1400,3,Garage,10,177.9922755
68,M,48,4,0,1200,6,Road,1,244.1995135
27,F,5,0,3,1200,6,Garage,8,216.9827087
41,M,24,0,0,1200,2,Garage,3,188.2253538
73,M,26,0,3,1200,3,Garage,2,228.0869959
57,F,14,0,3,1400,2,Garage,7,216.5199688
46,M,9,0,3,1600,6,Garage,1,225.7858486
26,F,7,0,0,1200,2,Drive,5,180.3244001
78,F,36,0,1,1400,4,Road,1,231.0268845
19,F,1,0,3,1200,4,Garage,7,195.0898208
46,M,6,0,3,1400,4,Garage,9,222.8682693
22,M,3,0,3,1600,5,Road,1,228.6652046
39,F,11,0,2,1400,4,Garage,7,210.7967177
50,M,33,0,4,1400,4,Drive,1,248.7733069
39,M,19,0,0,1400,5,Garage,8,202.9443147
25,M,3,4,2,1600,4,Garage,3,211.6459576
50,M,6,0,2,1200,4,Garage,4,208.7645688
53,M,17,0,4,1200,4,Garage,2,235.9623511
69,F,40,0,0,1400,4,Garage,10,208.0889501
35,F,5,4,3,1200,3,Garage,5,220.7501692
70,F,10,0,4,2000,7,Garage,4,241.5586236
72,F,49,0,4,1400,2,Garage,7,238.4109913
40,F,5,8,3,1400,6,Road,1,261.9644694
53,M,10,0,4,1200,2,Garage,9,228.0753626
37,F,15,0,1,1600,7,Garage,5,209.3860081
61,F,31,0,4,1200,5,Drive,6,252.0684449
54,F,27,0,1,1600,6,Drive,11,227.8574881
64,F,25,0,3,1400,6,Garage,4,234.3333351
41,F,5,0,4,1200,5,Road,17,255.0936362
71,F,21,0,2,1200,4,Road,2,235.9919275
62,F,25,0,2,1200,3,Road,14,242.0666297
72,M,16,0,0,1600,6,Garage,7,208.7729595
41,M,10,4,0,1400,3,Road,2,219.931892
43,M,21,0,3,1200,6,Garage,10,237.7862909
24,F,2,0,0,1200,6,Garage,2,173.9101185
46,M,24,4,2,1400,4,Road,4,253.2919575
75,M,47,0,4,1400,6,Garage,4,254.6523496
73,M,46,0,1,1400,3,Road,7,237.4221081
66,M,22,0,0,1200,4,Garage,1,198.9798866
68,M,6,0,4,1200,4,Garage,1,228.8244464
40,M,1,0,0,1200,5,Garage,9,179.620592
70,F,16,0,2,1200,2,Road,15,234.8610183
57,F,3,0,2,1200,3,Garage,8,199.6318565
78,M,24,4,3,1200,5,Garage,1,247.3209909
56,F,17,0,4,1200,3,Road,1,247.7670683
38,F,9,0,4,1200,5,Garage,1,226.3880422
18,M,1,0,1,1200,6,Road,8,204.8634845
29,M,8,0,4,1400,4,Garage,8,230.6789614
39,F,14,0,1,1600,6,Garage,3,205.5998726
39,M,2,0,0,1400,2,Garage,19,181.5167706
43,M,16,0,1,1200,4,Garage,9,209.4046197
79,F,22,0,0,1200,4,Garage,8,202.0182314
50,M,13,0,0,1200,3,Garage,2,189.5143269
78,M,18,0,0,1400,4,Garage,1,199.4817071
54,M,37,0,2,1200,6,Garage,1,226.9397261
73,F,50,0,2,1600,4,Road,8,249.3925789
68,F,39,0,4,1400,5,Garage,1,243.5448646
33,F,11,0,1,1400,6,Road,17,232.8664865
67,F,22,0,4,1200,4,Garage,2,235.9001896
44,F,2,0,0,1400,6,Road,12,207.5299584
41,F,5,0,4,1200,2,Road,2,230.8764264
74,M,45,0,4,1200,4,Garage,7,250.4201297
49,M,3,0,4,1200,3,Drive,6,228.8220087
62,M,27,0,0,1400,6,Garage,13,215.8950338
67,F,2,0,2,1400,5,Garage,16,211.6630281
77,F,32,0,4,1200,3,Garage,8,240.9748786
49,M,22,0,4,1400,3,Road,6,257.5322034
36,F,12,0,2,1200,3,Garage,5,204.6459527
34,M,12,0,1,1600,5,Garage,11,211.2381041
18,F,1,0,1,1200,4,Garage,1,169.8572831
70,M,12,0,4,1200,5,Road,1,257.5767715
53,F,2,4,3,1200,5,Garage,11,228.3504024
78,F,22,0,1,1200,2,Garage,6,201.0743568
78,M,22,0,0,1400,6,Garage,5,209.6932741
39,M,1,0,0,1600,4,Road,3,193.0812125
48,F,23,0,1,1200,5,Drive,1,213.7631182
38,M,4,0,0,1200,6,Garage,1,186.3315546
56,F,27,0,3,1200,4,Garage,19,239.7038174
46,M,16,0,3,1200,5,Road,11,254.5193973
27,M,10,0,3,1400,4,Garage,10,223.4924381
78,M,48,0,2,1200,3,Road,1,242.7218267
54,M,16,0,0,1400,3,Garage,4,194.1618836
65,M,5,0,1,1400,3,Drive,5,205.1399029
24,M,6,0,2,1200,6,Drive,5,217.0990168
78,F,16,0,0,1200,3,Garage,9,196.3329284
73,F,50,0,3,1600,3,Garage,7,234.756818
40,F,4,0,3,1200,3,Garage,3,205.0999385
25,M,2,0,0,1200,2,Garage,6,166.7885306
71,F,8,0,3,1800,3,Garage,11,223.6628449
44,M,15,0,1,1400,3,Garage,1,199.6072201
69,F,13,0,4,1400,2,Garage,1,222.6555469
31,M,8,0,4,1400,5,Road,2,249.3877397
78,M,45,0,3,1800,5,Garage,1,241.0438524
32,M,4,0,4,1400,6,Road,5,248.9275059
50,F,30,0,1,1600,5,Road,15,240.8537298
35,F,10,0,1,1200,2,Garage,1,184.3558118
67,M,14,0,0,1600,4,Road,3,218.5227189
76,M,28,0,3,1400,3,Garage,9,235.3728042
77,M,21,0,3,1200,4,Garage,11,237.8409319
58,M,26,0,0,1400,6,Garage,14,215.8595802
43,F,16,0,2,1400,4,Road,6,233.7753731
54,M,18,0,0,1200,3,Garage,2,192.7333945
80,M,3,0,4,1400,4,Road,1,245.3501738
64,M,11,0,3,1200,4,Road,2,243.9885358
78,M,34,0,2,1400,3,Garage,1,220.7338562
36,M,15,0,4,1600,6,Garage,4,240.3114739
33,F,11,0,0,1400,6,Road,1,210.0664865
27,M,9,0,4,1400,6,Garage,1,230.8557554
53,M,28,0,3,1400,6,Garage,2,236.1312352
52,M,8,0,1,1400,7,Garage,5,210.4120883
32,F,3,0,0,1400,5,Garage,1,176.9950953
77,M,9,0,2,1200,4,Garage,3,214.662549
80,M,56,0,0,1400,5,Drive,8,225.3393363
64,F,36,0,4,1200,2,Garage,7,234.2315628
34,F,4,0,3,1200,3,Garage,7,206.9997871
77,F,4,0,2,1400,7,Garage,1,210.8074045
48,M,26,8,0,1400,4,Garage,1,225.2061095
56,M,38,0,1,1200,4,Garage,1,212.0378118
28,F,6,0,2,2000,6,Garage,15,216.8863504
21,M,1,0,4,1600,4,Garage,1,206.5288989
58,F,38,8,2,1600,5,Road,1,269.3988667
48,F,16,0,3,1200,4,Garage,3,221.4846269
48,F,28,0,1,1400,3,Garage,6,205.2965456
51,M,29,4,1,1400,7,Garage,3,232.2929113
24,F,1,8,3,1400,6,Garage,1,225.0023611
70,M,25,0,3,1200,3,Garage,16,238.6375166
53,M,19,4,2,1600,3,Garage,7,231.7881389
39,M,4,0,1,1400,5,Drive,2,203.6791578
66,F,35,0,4,1400,4,Drive,1,247.4650848
37,F,20,0,2,1600,7,Road,2,239.2874647
64,F,41,8,0,1400,2,Garage,2,218.7094079
78,M,23,0,0,1200,5,Drive,14,222.0471807
33,F,7,0,1,1200,2,Road,1,201.0316883
38,F,6,0,4,1600,3,Garage,10,224.9717234
80,F,1,0,2,1200,5,Garage,14,205.1657694
77,M,2,0,4,1800,4,Garage,3,224.6572554
20,F,1,0,4,1400,3,Garage,3,199.2351596
52,F,7,0,0,1400,3,Garage,1,180.8465324
65,M,31,0,0,1200,5,Garage,11,212.5765521
63,M,5,8,2,1400,3,Garage,1,230.3565492
47,F,30,0,2,1400,3,Garage,7,216.4800613
78,M,24,0,3,1200,6,Garage,13,246.0186117
76,F,47,0,2,1200,4,Garage,3,223.7813565
40,M,3,0,1,1200,4,Garage,2,189.8342429
29,M,10,8,3,1400,5,Garage,1,246.5060238
34,F,16,0,2,1400,5,Garage,4,213.2719037
68,F,13,0,1,1200,3,Garage,1,197.1742045
47,M,20,0,0,1400,3,Road,12,221.2363404
46,F,24,0,4,1200,2,Garage,7,228.3459084
46,M,28,0,1,1200,2,Road,4,221.1791138
42,M,17,0,3,1200,6,Garage,3,230.3075741
78,M,52,4,1,1200,3,Road,10,253.8955017
50,M,32,0,1,1200,3,Garage,3,207.5206193
24,F,1,0,2,1400,6,Garage,1,188.3356945
41,F,14,0,1,1200,6,Garage,1,202.9615456
67,M,34,0,2,1600,7,Garage,2,232.2826883
18,F,1,0,1,1800,6,Garage,6,181.29081
52,F,22,0,0,1800,5,Garage,7,202.8751713
40,F,8,0,2,1200,6,Garage,2,209.0870784
75,M,35,4,0,1200,3,Garage,2,214.0145708
22,F,4,0,3,1400,2,Garage,11,202.0817945
51,M,14,0,2,1200,5,Garage,1,216.27662
22,F,4,0,4,1400,4,Garage,8,218.9237569
80,M,45,0,2,1400,5,Road,8,255.5898227
38,M,13,0,0,1800,6,Road,2,218.5881201
42,F,10,0,3,1800,4,Garage,3,218.6836722
21,F,1,8,1,1200,2,Road,19,222.9151928
62,M,39,0,4,1400,4,Garage,3,245.4306306
60,M,3,0,0,1600,7,Garage,5,194.377918
32,F,7,0,4,1400,2,Garage,2,212.3562684
77,M,9,0,2,1200,6,Garage,6,222.4687504
38,F,15,0,0,1200,6,Garage,1,192.9056013
66,F,24,4,3,1800,4,Drive,13,258.6366364
61,M,37,0,0,1400,2,Garage,3,195.6374342
54,F,27,0,4,1200,6,Garage,8,246.0190777
32,F,7,0,4,1400,5,Garage,5,226.9734782
63,M,20,8,0,1200,6,Garage,5,233.1181131
75,M,39,0,0,1200,2,Garage,17,208.1407447
63,M,45,0,3,1200,3,Garage,5,233.6969258
50,M,3,0,1,1400,4,Garage,14,201.9901447
46,M,11,0,4,1600,3,Garage,6,232.1492517
78,M,17,8,0,1400,3,Garage,1,221.8553455
78,M,18,0,3,1200,4,Garage,15,239.9109537
51,M,19,8,4,1200,3,Garage,1,258.5753316
29,F,4,0,3,1400,2,Garage,5,199.4918215
65,F,27,0,3,1200,3,Garage,8,228.2603411
25,M,3,0,2,1400,3,Drive,2,201.0092063
69,F,32,0,1,1400,7,Road,6,240.5653455
53,M,1,0,2,1400,2,Garage,1,184.0254353
56,M,22,0,4,1400,5,Road,2,262.2114629
77,F,24,0,3,1400,6,Road,8,258.6861379
73,M,29,0,4,1400,6,Road,10,275.373306
54,M,25,0,4,2000,7,Garage,8,254.0128599
55,F,14,0,2,1400,5,Garage,7,218.4514339
62,M,7,0,1,1400,5,Garage,1,203.064666
27,F,7,4,3,1200,5,Road,11,252.9768658
44,M,19,0,0,1200,3,Garage,5,193.9275769
76,F,47,0,3,1400,6,Garage,3,239.9583114
72,F,20,0,4,1400,5,Garage,6,242.6594969
28,M,8,0,0,1400,5,Road,1,207.7734782
47,F,7,0,0,1200,5,Garage,4,188.4780184
57,M,7,0,4,1400,2,Garage,10,227.3747913
78,M,30,8,3,1200,3,Garage,2,256.4284644
74,M,18,0,0,1600,3,Garage,1,195.8924532
24,F,1,0,4,1200,5,Garage,1,205.133987
66,M,32,0,4,1600,6,Garage,1,248.822046
70,M,51,0,3,1400,3,Garage,6,237.1118684
45,M,24,0,4,1200,6,Garage,2,242.818241
29,F,7,0,4,1200,6,Garage,6,228.6461583
51,F,1,0,3,1400,4,Garage,3,200.5596675
26,F,8,0,4,1600,4,Garage,5,224.073024
39,M,4,4,1,1200,6,Road,8,235.4726918
53,M,1,0,1,1600,3,Garage,1,180.0992937
36,M,9,0,0,1800,4,Garage,3,190.6075827
54,M,10,0,2,1400,3,Drive,7,220.8018545
56,M,36,0,3,1400,2,Drive,1,231.134065
52,F,33,0,0,2200,4,Garage,1,199.3469983
71,M,33,0,4,1200,2,Garage,2,234.3658461
59,M,24,0,3,2000,4,Garage,3,232.9331673
24,M,7,0,3,1600,4,Drive,1,221.1644312
47,F,15,0,1,1400,5,Garage,1,202.9458922
64,M,10,0,4,1400,3,Garage,3,230.9610468
32,M,2,0,2,1600,4,Drive,4,205.843784
45,M,13,4,4,1200,3,Garage,4,243.6047761
72,M,18,8,3,1400,4,Road,2,276.3080321
20,M,1,8,0,1400,7,Garage,6,203.5991311
71,M,34,0,3,1200,6,Road,1,258.4528336
67,M,35,0,4,1200,6,Road,12,277.0208359
46,M,23,0,0,1600,5,Road,6,224.8610516
25,M,4,0,2,1600,5,Garage,19,216.3893282
74,M,23,8,2,1200,6,Road,3,273.9236516
34,M,16,0,0,1200,3,Garage,9,193.690142
18,F,1,0,4,1600,6,Road,3,228.3018949
23,M,5,0,3,2000,3,Garage,4,209.8121332
22,M,2,4,4,1600,4,Garage,15,236.9795698
19,F,1,0,1,1200,5,Garage,1,173.2650682
49,M,2,0,2,1200,5,Road,11,228.3892962
28,M,7,8,3,1200,6,Garage,3,246.6320944
73,F,9,8,3,1200,5,Garage,9,254.6776952
67,F,22,0,4,1400,5,Garage,1,238.8461903
70,F,39,0,0,1600,7,Garage,4,211.3307183
34,F,12,0,1,1800,4,Road,10,224.0517719
46,M,2,0,2,1400,4,Garage,1,197.679371
75,M,27,0,1,1200,4,Garage,1,211.6409088
51,M,8,0,3,1200,5,Drive,15,240.9996937
67,M,9,0,0,1400,6,Garage,1,198.1266014
71,F,12,0,1,1200,2,Garage,8,197.0730388
77,M,19,0,4,1200,3,Garage,5,238.4045032
52,F,3,0,1,1200,2,Garage,12,186.6911946
53,M,28,0,3,1200,6,Drive,13,252.1604818
20,M,3,8,3,1200,2,Garage,18,234.5137698
53,F,11,0,2,1800,3,Drive,5,217.0713711
50,M,27,0,1,1600,3,Road,3,227.5998374
56,F,3,0,0,1400,3,Garage,2,175.4610133
66,F,8,0,1,1200,5,Garage,5,203.0623266
24,M,5,0,3,1600,2,Garage,2,202.0306909
39,M,10,0,4,1600,7,Road,3,258.9634371
60,F,21,0,2,1200,6,Garage,1,219.2514464
20,M,2,0,3,1200,2,Garage,1,191.0033822
27,F,6,0,0,1200,2,Drive,1,176.1931173
27,F,6,4,0,1200,5,Garage,19,208.1436604
50,F,3,0,4,1200,2,Garage,2,208.3774289
66,F,17,4,2,1200,4,Road,3,247.850587
44,F,5,0,3,1200,4,Garage,1,209.8833294
52,F,30,8,3,1200,2,Garage,2,243.7785421
36,M,19,0,0,1200,4,Garage,3,194.5579723
59,M,40,0,4,1400,6,Garage,6,253.042599
78,M,38,0,1,1200,3,Garage,13,220.4529079
35,F,18,0,4,1400,4,Garage,7,233.8708209
21,F,4,0,1,1400,6,Garage,9,194.7577982
43,M,6,8,2,1400,3,Garage,5,231.9596448
54,M,16,8,1,1400,4,Garage,5,235.4643112
69,M,18,0,0,1200,5,Garage,1,200.7053824
34,M,16,0,4,1400,5,Garage,1,234.8719037
43,M,3,0,4,1200,3,Road,16,247.7770473
58,M,39,0,2,1600,4,Garage,2,224.7647566
35,F,10,0,2,1200,2,Garage,5,197.5558118
20,F,2,0,1,1200,5,Garage,6,183.220592
24,F,5,0,2,1800,6,Garage,14,212.8677699
